year,program_group,university,avg_ege_paid,ege_change_prev_year,enrolled_paid,cost_of_education_rub,avg_ege_budget,enrolled_budget,ege_excludes_individual,gdp_per_capita_usd,gdp_usd_billion,gdp_rub_billion,inflation_rate_percent,mrot_rub,avg_salary_rub,real_salary_growth_percent,cpi_index,base_cpi,base_inflation_percent,gdp_deflator,population_million,unemployment_rate_percent
2018,Менеджмент,Братский гос. ун-т.,49.8,-3.3,11,126.1,74.6,61,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Бронницкий филиал Московского автомобильно-дорожного государственного технического ун-т.а (МАДИ),54.1,0.2,4,121.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Транспортные средства,Бронницкий филиал Московского автомобильно-дорожного государственного технического ун-т.а (МАДИ),46.4,0.2,3,132.4,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сельское и рыбное хозяйство,Брянский гос. аграрный ун-т.,54.2,-22.8,7,80.5,74.6,55,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Брянский гос. инженерно-технол. ун-т.,52.7,-2.2,50,90.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Строительство,Брянский гос. инженерно-технол. ун-т.,38.8,-7.3,3,103.8,74.6,57,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Брянский гос. инженерно-технол. ун-т.,45.8,0.2,6,103.8,74.6,53,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Транспортные средства,Брянский гос. инженерно-технол. ун-т.,40.0,3.0,1,103.8,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Брянский гос. техн. ун-т.,56.8,7.8,3,87.5,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Автоматика и управление,Брянский гос. техн. ун-т.,46.6,0.2,3,100.5,74.6,60,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Брянский гос. техн. ун-т.,51.8,-0.4,20,100.5,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Машиностроение,Брянский гос. техн. ун-т.,38.7,0.2,1,100.5,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Энергетика и энергетическое машиностроение,Брянский гос. техн. ун-т.,52.3,8.6,1,100.5,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Технологические машины и оборудование,Брянский гос. техн. ун-т.,58.7,16.0,1,100.5,74.6,54,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,"Электронная техника, радиотехника и связь",Брянский гос. техн. ун-т.,53.7,4.2,3,100.5,74.6,61,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,Брянский гос. техн. ун-т.,54.4,1.2,26,94.2,74.6,59,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информационная безопасность,Брянский гос. техн. ун-т.,47.7,7.8,5,100.5,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Транспортные средства,Брянский гос. техн. ун-т.,52.3,-0.2,9,100.5,74.6,54,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Брянский гос. техн. ун-т.,61.7,4.2,21,87.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социальная работа,Брянский гос. ун-т. им. И.Г. Петровского,59.7,4.0,1,90.5,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Брянский гос. ун-т. им. И.Г. Петровского,50.7,0.2,3,90.5,74.6,58,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,География,Брянский гос. ун-т. им. И.Г. Петровского,50.0,0.2,1,103.4,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психолого-педагогическое и специальное (дефектологическое) образование,Брянский гос. ун-т. им. И.Г. Петровского,60.8,0.8,24,90.5,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,Брянский гос. ун-т. им. И.Г. Петровского,62.8,0.2,5,90.5,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химия,Брянский гос. ун-т. им. И.Г. Петровского,57.9,0.2,8,103.4,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Реклама и связи с общественностью,Брянский гос. ун-т. им. И.Г. Петровского,54.3,-10.0,7,103.4,74.6,79,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Брянский гос. ун-т. им. И.Г. Петровского,64.5,-0.6,113,90.5,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Профессиональное обучение,Брянский гос. ун-т. им. И.Г. Петровского,54.2,-9.4,9,90.5,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,Брянский гос. ун-т. им. И.Г. Петровского,60.3,0.2,11,90.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Журналистика и литературное творчество,Брянский гос. ун-т. им. И.Г. Петровского,67.9,0.0,12,103.4,74.6,79,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,Брянский гос. ун-т. им. И.Г. Петровского,64.9,0.1,111,90.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социология,Брянский гос. ун-т. им. И.Г. Петровского,60.1,0.2,2,90.5,74.6,72,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Брянский гос. ун-т. им. И.Г. Петровского,62.7,-2.0,140,90.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лингвистика и иностранные языки,Брянский гос. ун-т. им. И.Г. Петровского,68.3,-0.2,27,90.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Международные отношения,Брянский гос. ун-т. им. И.Г. Петровского,65.0,2.7,15,90.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Брянский филиал РАНХиГС,62.2,0.2,54,88.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,Брянский филиал РАНХиГС,64.3,0.2,5,99.7,74.6,78,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,Брянский филиал РАНХиГС,63.2,0.2,62,88.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Брянский филиал РЭУ им. Г.В. Плеханова,64.3,0.2,51,83.3,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,Брянский филиал РЭУ им. Г.В. Плеханова,79.4,0.2,11,82.6,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,Бугульминский филиал Казанского национального исследовательского технологического ун-т.а,57.1,0.2,5,114.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химическая и биотехнологии,Бугульминский филиал Казанского национального исследовательского технологического ун-т.а,58.1,0.2,18,126.8,74.6,53,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,"Бурятский гос. ун-т., г. Улан-Удэ",55.0,-2.1,16,118.2,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,"Бурятский гос. ун-т., г. Улан-Удэ",56.6,2.3,13,118.2,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,"Бурятский гос. ун-т., г. Улан-Удэ",60.1,4.8,11,118.2,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,История,"Бурятский гос. ун-т., г. Улан-Удэ",54.8,2.5,8,118.2,74.6,72,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Журналистика и литературное творчество,"Бурятский гос. ун-т., г. Улан-Удэ",62.3,2.7,13,131.9,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,"Бурятский гос. ун-т., г. Улан-Удэ",43.6,1.4,3,118.2,74.6,60,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психология,"Бурятский гос. ун-т., г. Улан-Удэ",54.4,5.8,9,131.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,"Бурятский гос. ун-т., г. Улан-Удэ",55.9,2.1,53,118.2,74.6,77,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лингвистика и иностранные языки,"Бурятский гос. ун-т., г. Улан-Удэ",61.1,10.6,33,118.2,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физика,"Бурятский гос. ун-т., г. Улан-Удэ",39.0,-3.3,1,131.9,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физическая культура,"Бурятский гос. ун-т., г. Улан-Удэ",53.1,8.8,10,187.7,74.6,58,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Политология,"Бурятский гос. ун-т., г. Улан-Удэ",59.0,4.3,2,118.2,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Здравоохранение,"Бурятский гос. ун-т., г. Улан-Удэ",55.5,3.3,37,131.9,74.6,64,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Филология,"Бурятский гос. ун-т., г. Улан-Удэ",57.5,13.0,22,118.2,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,"Бурятский гос. ун-т., г. Улан-Удэ",58.8,1.2,7,118.2,74.6,67,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Востоковедение и африканистика,"Бурятский гос. ун-т., г. Улан-Удэ",58.4,-0.5,68,118.2,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,"Бурятский гос. ун-т., г. Улан-Удэ",57.7,0.7,39,118.2,74.6,60,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социальная работа,"Бурятский гос. ун-т., г. Улан-Удэ",49.9,-5.9,4,118.2,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химия,"Бурятский гос. ун-т., г. Улан-Удэ",49.3,-3.0,1,131.9,74.6,57,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,"Бурятский гос. ун-т., г. Улан-Удэ",48.1,5.6,3,125.0,74.6,59,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Философия,"Бурятский гос. ун-т., г. Улан-Удэ",63.5,11.2,2,118.2,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Международные отношения,"Бурятский гос. ун-т., г. Улан-Удэ",57.6,4.4,13,118.2,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Бурятский ин-т. инфокоммуникаций (филиал) Сибирского государственного ун-т.а телекоммуникаций и информатики в г. Улан-Удэ,53.7,0.2,3,135.0,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Бурятский ин-т. инфокоммуникаций (филиал) Сибирского государственного ун-т.а телекоммуникаций и информатики в г. Улан-Удэ,49.0,0.2,2,135.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,"Электронная техника, радиотехника и связь",Бурятский ин-т. инфокоммуникаций (филиал) Сибирского государственного ун-т.а телекоммуникаций и информатики в г. Улан-Удэ,40.0,0.2,1,135.0,74.6,53,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Великолукская гос. сельскохозяйственная академия,55.8,1.0,45,57.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психология,Владивостокский гос. ун-т. экономики и сервиса,50.8,2.9,22,147.0,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Реклама и связи с общественностью,Владивостокский гос. ун-т. экономики и сервиса,54.7,-0.1,52,149.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Технологии легкой промышленности,Владивостокский гос. ун-т. экономики и сервиса,64.1,0.2,20,147.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,Владивостокский гос. ун-т. экономики и сервиса,54.5,1.7,43,139.0,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,"Электронная техника, радиотехника и связь",Владивостокский гос. ун-т. экономики и сервиса,47.4,-2.2,9,149.0,74.6,60,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лингвистика и иностранные языки,Владивостокский гос. ун-т. экономики и сервиса,57.7,0.2,43,139.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
